"","GENE","POS_HG19","POS","TISS","FULL_TISS","TISS_STATE","STATUS"
"3431","RBM3","48432740",48574352,"BU","buccal","inactive","inactive"
"3432","RBM3","48432740",48574352,"BC","buffy_coat","inactive","inactive"
"3433","RBM3","48432740",48574352,"BL","blood","inactive","inactive"
"3434","RBM3","48432740",48574352,"SA","saliva","inactive","inactive"
"3435","RBM3","48432740",48574352,"KI","kidney","inactive","inactive"
"3436","RBM3","48432740",48574352,"MU","muscle","inactive","inactive"
"3437","RBM3","48432740",48574352,"SF","subcutaneous_fat","inactive","inactive"
"3438","RBM3","48432740",48574352,"OM","omentum","inactive","inactive"
"3439","RBM3","48432740",48574352,"ST","stomach","inactive","inactive"
"3440","RBM3","48432740",48574352,"HA","hair","inactive","inactive"
"3441","RBM3","48432740",48574352,"HE","heart","inactive","inactive"
"3442","RBM3","48432740",48574352,"PA","pancreas","inactive","inactive"
"3443","RBM3","48432740",48574352,"AD","adrenal","inactive","inactive"
"3444","RBM3","48432740",48574352,"SL","spleen","inactive","inactive"
"3445","RBM3","48432740",48574352,"LU","lung","inactive","inactive"
"3446","RBM3","48432740",48574352,"LI","liver","inactive","inactive"
"3447","RBM3","48432740",48574352,"PC","brain_prefrontal_cortex","inactive","inactive"
"3448","RBM3","48432740",48574352,"BR","brain","inactive","inactive"
"3449","RBM3","48432740",48574352,"B1","brain10","inactive","inactive"
"3450","RBM3","48432740",48574352,"B2","brain20","inactive","inactive"
"3451","RBM3","48432740",48574352,"B7","brain7","inactive","inactive"
"3452","RBM3","48432740",48574352,"WB","whole_blood","inactive","inactive"
"3453","RBM3","48432740",48574352,"PM","PBMC","inactive","inactive"
"3454","RBM3","48432740",48574352,"CB","cord_blood","inactive","inactive"
"3455","RBM3","48432740",48574352,"BS","blood_spot","inactive","inactive"
"3456","RBM3","48432740",48574352,"KT","kidney_tubule","inactive","inactive"
"3457","WDR13","48456223",48597835,"PB","peripheral_blood_leukocytes","inactive","inactive"
"3458","WDR13","48456223",48597835,"BU","buccal","inactive","inactive"
"3459","WDR13","48456223",48597835,"BC","buffy_coat","inactive","inactive"
"3460","WDR13","48456223",48597835,"BL","blood","inactive","inactive"
"3461","WDR13","48456223",48597835,"SA","saliva","inactive","inactive"
"3462","WDR13","48456223",48597835,"KI","kidney","inactive","inactive"
"3463","WDR13","48456223",48597835,"MU","muscle","inactive","inactive"
"3464","WDR13","48456223",48597835,"SF","subcutaneous_fat","inactive","inactive"
"3465","WDR13","48456223",48597835,"OM","omentum","inactive","inactive"
"3466","WDR13","48456223",48597835,"ST","stomach","inactive","inactive"
"3467","WDR13","48456223",48597835,"HA","hair","inactive","inactive"
"3468","WDR13","48456223",48597835,"HE","heart","inactive","inactive"
"3469","WDR13","48456223",48597835,"PA","pancreas","inactive","inactive"
"3470","WDR13","48456223",48597835,"AD","adrenal","inactive","inactive"
"3471","WDR13","48456223",48597835,"SL","spleen","inactive","inactive"
"3472","WDR13","48456223",48597835,"LU","lung","inactive","inactive"
"3473","WDR13","48456223",48597835,"LI","liver","inactive","inactive"
"3474","WDR13","48456223",48597835,"PC","brain_prefrontal_cortex","inactive","inactive"
"3475","WDR13","48456223",48597835,"BR","brain","inactive","inactive"
"3476","WDR13","48456223",48597835,"B1","brain10","inactive","inactive"
"3477","WDR13","48456223",48597835,"B2","brain20","inactive","inactive"
"3478","WDR13","48456223",48597835,"B7","brain7","inactive","inactive"
"3479","WDR13","48456223",48597835,"WB","whole_blood","inactive","inactive"
"3480","WDR13","48456223",48597835,"PM","PBMC","inactive","inactive"
"3481","WDR13","48456223",48597835,"CB","cord_blood","inactive","inactive"
"3482","WDR13","48456223",48597835,"BS","blood_spot","inactive","inactive"
"3483","WDR13","48456223",48597835,"KT","kidney_tubule","inactive","inactive"
"3484","SUV39H1","48555130",48696739,"PB","peripheral_blood_leukocytes","inactive","inactive"
"3485","SUV39H1","48555130",48696739,"BU","buccal","inactive","inactive"
"3486","SUV39H1","48555130",48696739,"BC","buffy_coat","inactive","inactive"
"3487","SUV39H1","48555130",48696739,"BL","blood","inactive","inactive"
"3488","SUV39H1","48555130",48696739,"SA","saliva","inactive","inactive"
"3489","SUV39H1","48555130",48696739,"KI","kidney","inactive","inactive"
"3490","SUV39H1","48555130",48696739,"MU","muscle","inactive","inactive"
"3491","SUV39H1","48555130",48696739,"SF","subcutaneous_fat","inactive","inactive"
"3492","SUV39H1","48555130",48696739,"OM","omentum","inactive","inactive"
"3493","SUV39H1","48555130",48696739,"ST","stomach","inactive","inactive"
"3494","SUV39H1","48555130",48696739,"HA","hair","inactive","inactive"
"3495","SUV39H1","48555130",48696739,"HE","heart","inactive","inactive"
"3496","SUV39H1","48555130",48696739,"PA","pancreas","inactive","inactive"
"3497","SUV39H1","48555130",48696739,"AD","adrenal","inactive","inactive"
"3498","SUV39H1","48555130",48696739,"SL","spleen","inactive","inactive"
"3499","SUV39H1","48555130",48696739,"LU","lung","inactive","inactive"
"3500","SUV39H1","48555130",48696739,"LI","liver","inactive","inactive"
"3501","SUV39H1","48555130",48696739,"PC","brain_prefrontal_cortex","inactive","inactive"
"3502","SUV39H1","48555130",48696739,"BR","brain","inactive","inactive"
"3503","SUV39H1","48555130",48696739,"B1","brain10","inactive","inactive"
"3504","SUV39H1","48555130",48696739,"B2","brain20","inactive","inactive"
"3505","SUV39H1","48555130",48696739,"B7","brain7","inactive","inactive"
"3506","SUV39H1","48555130",48696739,"WB","whole_blood","inactive","inactive"
"3507","SUV39H1","48555130",48696739,"PM","PBMC","inactive","inactive"
"3508","SUV39H1","48555130",48696739,"CB","cord_blood","inactive","inactive"
"3509","SUV39H1","48555130",48696739,"BS","blood_spot","inactive","inactive"
"3510","SUV39H1","48555130",48696739,"KT","kidney_tubule","inactive","inactive"
"3511","HDAC6","48660508",48802101,"PB","peripheral_blood_leukocytes","variable","variable"
"3512","HDAC6","48660508",48802101,"BU","buccal","uncalled","variable"
"3513","HDAC6","48660508",48802101,"BC","buffy_coat","variable","variable"
"3514","HDAC6","48660508",48802101,"BL","blood","inactive","variable"
"3515","HDAC6","48660508",48802101,"SA","saliva","variable","variable"
"3516","HDAC6","48660508",48802101,"KI","kidney","uncalled","variable"
"3517","HDAC6","48660508",48802101,"MU","muscle","inactive","variable"
"3518","HDAC6","48660508",48802101,"SF","subcutaneous_fat","inactive","variable"
"3519","HDAC6","48660508",48802101,"OM","omentum","inactive","variable"
"3520","HDAC6","48660508",48802101,"ST","stomach","uncalled","variable"
"3521","HDAC6","48660508",48802101,"HA","hair","inactive","variable"
"3522","HDAC6","48660508",48802101,"HE","heart","uncalled","variable"
"3523","HDAC6","48660508",48802101,"PA","pancreas","uncalled","variable"
"3524","HDAC6","48660508",48802101,"AD","adrenal","uncalled","variable"
"3525","HDAC6","48660508",48802101,"SL","spleen","inactive","variable"
"3526","HDAC6","48660508",48802101,"LU","lung","uncalled","variable"
"3527","HDAC6","48660508",48802101,"LI","liver","uncalled","variable"
"3528","HDAC6","48660508",48802101,"PC","brain_prefrontal_cortex","variable","variable"
"3529","HDAC6","48660508",48802101,"BR","brain","variable","variable"
"3530","HDAC6","48660508",48802101,"B1","brain10","inactive","variable"
"3531","HDAC6","48660508",48802101,"B2","brain20","uncalled","variable"
"3532","HDAC6","48660508",48802101,"B7","brain7","uncalled","variable"
"3533","HDAC6","48660508",48802101,"WB","whole_blood","uncalled","variable"
"3534","HDAC6","48660508",48802101,"PM","PBMC","uncalled","variable"
"3535","HDAC6","48660508",48802101,"CB","cord_blood","inactive","variable"
"3536","HDAC6","48660508",48802101,"BS","blood_spot","variable","variable"
"3537","HDAC6","48660508",48802101,"KT","kidney_tubule","variable","variable"
"3538","PCSK1N","48693959",48835557,"PB","peripheral_blood_leukocytes","inactive","inactive"
"3539","PCSK1N","48693959",48835557,"BU","buccal","inactive","inactive"
"3540","PCSK1N","48693959",48835557,"BC","buffy_coat","inactive","inactive"
"3541","PCSK1N","48693959",48835557,"BL","blood","inactive","inactive"
"3542","PCSK1N","48693959",48835557,"SA","saliva","inactive","inactive"
"3543","PCSK1N","48693959",48835557,"KI","kidney","inactive","inactive"
"3544","PCSK1N","48693959",48835557,"MU","muscle","inactive","inactive"
"3545","PCSK1N","48693959",48835557,"SF","subcutaneous_fat","inactive","inactive"
"3546","PCSK1N","48693959",48835557,"OM","omentum","inactive","inactive"
"3547","PCSK1N","48693959",48835557,"ST","stomach","inactive","inactive"
"3548","PCSK1N","48693959",48835557,"HA","hair","inactive","inactive"
"3549","PCSK1N","48693959",48835557,"HE","heart","inactive","inactive"
"3550","PCSK1N","48693959",48835557,"PA","pancreas","inactive","inactive"
"3551","PCSK1N","48693959",48835557,"AD","adrenal","inactive","inactive"
"3552","PCSK1N","48693959",48835557,"SL","spleen","inactive","inactive"
"3553","PCSK1N","48693959",48835557,"LU","lung","inactive","inactive"
"3554","PCSK1N","48693959",48835557,"LI","liver","inactive","inactive"
"3555","PCSK1N","48693959",48835557,"PC","brain_prefrontal_cortex","inactive","inactive"
"3556","PCSK1N","48693959",48835557,"BR","brain","inactive","inactive"
"3557","PCSK1N","48693959",48835557,"B1","brain10","inactive","inactive"
"3558","PCSK1N","48693959",48835557,"B2","brain20","inactive","inactive"
"3559","PCSK1N","48693959",48835557,"B7","brain7","inactive","inactive"
"3560","PCSK1N","48693959",48835557,"WB","whole_blood","inactive","inactive"
"3561","PCSK1N","48693959",48835557,"PM","PBMC","inactive","inactive"
"3562","PCSK1N","48693959",48835557,"CB","cord_blood","inactive","inactive"
"3563","PCSK1N","48693959",48835557,"BS","blood_spot","inactive","inactive"
"3564","PCSK1N","48693959",48835557,"KT","kidney_tubule","inactive","inactive"
"3565","PQBP1","48755194",48897911,"PB","peripheral_blood_leukocytes","inactive","inactive"
"3566","PQBP1","48755194",48897911,"BU","buccal","inactive","inactive"
"3567","PQBP1","48755194",48897911,"BC","buffy_coat","inactive","inactive"
"3568","PQBP1","48755194",48897911,"BL","blood","inactive","inactive"
"3569","PQBP1","48755194",48897911,"SA","saliva","inactive","inactive"
"3570","PQBP1","48755194",48897911,"KI","kidney","inactive","inactive"
"3571","PQBP1","48755194",48897911,"MU","muscle","inactive","inactive"
"3572","PQBP1","48755194",48897911,"SF","subcutaneous_fat","inactive","inactive"
"3573","PQBP1","48755194",48897911,"OM","omentum","inactive","inactive"
"3574","PQBP1","48755194",48897911,"ST","stomach","inactive","inactive"
"3575","PQBP1","48755194",48897911,"HA","hair","inactive","inactive"
"3576","PQBP1","48755194",48897911,"HE","heart","inactive","inactive"
"3577","PQBP1","48755194",48897911,"PA","pancreas","inactive","inactive"
"3578","PQBP1","48755194",48897911,"AD","adrenal","inactive","inactive"
"3579","PQBP1","48755194",48897911,"SL","spleen","inactive","inactive"
"3580","PQBP1","48755194",48897911,"LU","lung","inactive","inactive"
"3581","PQBP1","48755194",48897911,"LI","liver","inactive","inactive"
"3582","PQBP1","48755194",48897911,"PC","brain_prefrontal_cortex","inactive","inactive"
"3583","PQBP1","48755194",48897911,"BR","brain","inactive","inactive"
"3584","PQBP1","48755194",48897911,"B1","brain10","inactive","inactive"
"3585","PQBP1","48755194",48897911,"B2","brain20","inactive","inactive"
"3586","PQBP1","48755194",48897911,"B7","brain7","inactive","inactive"
"3587","PQBP1","48755194",48897911,"WB","whole_blood","inactive","inactive"
"3588","PQBP1","48755194",48897911,"PM","PBMC","inactive","inactive"
"3589","PQBP1","48755194",48897911,"CB","cord_blood","inactive","inactive"
"3590","PQBP1","48755194",48897911,"BS","blood_spot","inactive","inactive"
"3591","PQBP1","48755194",48897911,"KT","kidney_tubule","inactive","inactive"
"3592","TIMM17B","48755425",48898142,"PB","peripheral_blood_leukocytes","variable","variable"
"3593","TIMM17B","48755425",48898142,"BU","buccal","inactive","variable"
"3594","TIMM17B","48755425",48898142,"BC","buffy_coat","inactive","variable"
"3595","TIMM17B","48755425",48898142,"BL","blood","inactive","variable"
"3596","TIMM17B","48755425",48898142,"SA","saliva","inactive","variable"
"3597","TIMM17B","48755425",48898142,"KI","kidney","inactive","variable"
"3598","TIMM17B","48755425",48898142,"MU","muscle","inactive","variable"
"3599","TIMM17B","48755425",48898142,"SF","subcutaneous_fat","inactive","variable"
"3600","TIMM17B","48755425",48898142,"OM","omentum","inactive","variable"
"3601","TIMM17B","48755425",48898142,"ST","stomach","inactive","variable"
"3602","TIMM17B","48755425",48898142,"HA","hair","uncalled","variable"
"3603","TIMM17B","48755425",48898142,"HE","heart","inactive","variable"
"3604","TIMM17B","48755425",48898142,"PA","pancreas","inactive","variable"
"3605","TIMM17B","48755425",48898142,"AD","adrenal","inactive","variable"
"3606","TIMM17B","48755425",48898142,"SL","spleen","inactive","variable"
"3607","TIMM17B","48755425",48898142,"LU","lung","inactive","variable"
"3608","TIMM17B","48755425",48898142,"LI","liver","inactive","variable"
"3609","TIMM17B","48755425",48898142,"PC","brain_prefrontal_cortex","inactive","variable"
"3610","TIMM17B","48755425",48898142,"BR","brain","inactive","variable"
"3611","TIMM17B","48755425",48898142,"B1","brain10","inactive","variable"
"3612","TIMM17B","48755425",48898142,"B2","brain20","inactive","variable"
"3613","TIMM17B","48755425",48898142,"B7","brain7","inactive","variable"
"3614","TIMM17B","48755425",48898142,"WB","whole_blood","inactive","variable"
"3615","TIMM17B","48755425",48898142,"PM","PBMC","inactive","variable"
"3616","TIMM17B","48755425",48898142,"CB","cord_blood","inactive","variable"
"3617","TIMM17B","48755425",48898142,"BS","blood_spot","inactive","variable"
"3618","TIMM17B","48755425",48898142,"KT","kidney_tubule","inactive","variable"
"3619","PQBP1","48755538",48898255,"PB","peripheral_blood_leukocytes","inactive","inactive"
"3620","PQBP1","48755538",48898255,"BU","buccal","inactive","inactive"
"3621","PQBP1","48755538",48898255,"BC","buffy_coat","inactive","inactive"
"3622","PQBP1","48755538",48898255,"BL","blood","inactive","inactive"
"3623","PQBP1","48755538",48898255,"SA","saliva","inactive","inactive"
"3624","PQBP1","48755538",48898255,"KI","kidney","inactive","inactive"
"3625","PQBP1","48755538",48898255,"MU","muscle","inactive","inactive"
"3626","PQBP1","48755538",48898255,"SF","subcutaneous_fat","inactive","inactive"
"3627","PQBP1","48755538",48898255,"OM","omentum","inactive","inactive"
"3628","PQBP1","48755538",48898255,"ST","stomach","inactive","inactive"
"3629","PQBP1","48755538",48898255,"HA","hair","inactive","inactive"
"3630","PQBP1","48755538",48898255,"HE","heart","inactive","inactive"
"3631","PQBP1","48755538",48898255,"PA","pancreas","inactive","inactive"
"3632","PQBP1","48755538",48898255,"AD","adrenal","inactive","inactive"
"3633","PQBP1","48755538",48898255,"SL","spleen","inactive","inactive"
"3634","PQBP1","48755538",48898255,"LU","lung","inactive","inactive"
"3635","PQBP1","48755538",48898255,"LI","liver","inactive","inactive"
"3636","PQBP1","48755538",48898255,"PC","brain_prefrontal_cortex","inactive","inactive"
"3637","PQBP1","48755538",48898255,"BR","brain","inactive","inactive"
"3638","PQBP1","48755538",48898255,"B1","brain10","inactive","inactive"
"3639","PQBP1","48755538",48898255,"B2","brain20","inactive","inactive"
"3640","PQBP1","48755538",48898255,"B7","brain7","inactive","inactive"
"3641","PQBP1","48755538",48898255,"WB","whole_blood","inactive","inactive"
"3642","PQBP1","48755538",48898255,"PM","PBMC","inactive","inactive"
"3643","PQBP1","48755538",48898255,"CB","cord_blood","inactive","inactive"
"3644","PQBP1","48755538",48898255,"BS","blood_spot","inactive","inactive"
"3645","PQBP1","48755538",48898255,"KT","kidney_tubule","inactive","inactive"
"3646","PQBP1","48755774",48898491,"PB","peripheral_blood_leukocytes","inactive","inactive"
"3647","PQBP1","48755774",48898491,"BU","buccal","inactive","inactive"
"3648","PQBP1","48755774",48898491,"BC","buffy_coat","inactive","inactive"
